idnumber,smiles
HMDB0014956,CC(C)c1cccc(C(C)C)c1O
HMDB0014958,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O
HMDB0014959,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
HMDB0014961,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C
HMDB0014967,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
HMDB0014970,CN1C(=O)CC(c2ccccc2)C1=O
HMDB0014971,[NH3+]C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1
HMDB0014975,NC(=O)CCCNC(=C1C=C(F)C=CC1=O)c1ccc(Cl)cc1
HMDB0014977,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
HMDB0014979,CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc(O)c(O)c1
HMDB0014980,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
HMDB0014999,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
HMDB0015000,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[NH+](CC)CC4)ccc3OCC)[nH]n12
HMDB0015003,CC(Cc1ccccc1)[NH+](C)Cc1ccccc1
HMDB0015005,CC([NH2+]CCc1ccc(O)cc1)C(O)c1ccc(O)cc1
HMDB0015019,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2ccccc2CC1C(=O)O
HMDB0015023,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
HMDB0015026,Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2ccccc21
HMDB0015028,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
HMDB0015048,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
HMDB0015049,CCOC(=O)C1(c2ccccc2)CC[NH+](CCc2ccc(N)cc2)CC1
HMDB0015060,C[NH+](C)CCC=C1c2ccccc2C=Cc2ccccc21
HMDB0015061,CC(COc1ccccc1)[NH+](CCCl)Cc1ccccc1
HMDB0015075,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
HMDB0015084,NC(=O)OCC(COC(N)=O)c1ccccc1
HMDB0015087,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1
HMDB0015097,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1
HMDB0015098,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
HMDB0015102,Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1
HMDB0015107,C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
HMDB0015108,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1
HMDB0015115,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3
HMDB0015118,COc1ccc(CC(C)[NH2+]CC(O)c2ccc(O)c(NC=O)c2)cc1
HMDB0015126,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
HMDB0015133,C[NH2+]C1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
HMDB0015144,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
HMDB0015149,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1
HMDB0015151,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
HMDB0015159,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2
HMDB0015160,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
HMDB0015175,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
HMDB0015189,Cc1cccc(C)c1NC(=O)C(C)[NH3+]
HMDB0015191,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
HMDB0015200,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
HMDB0015201,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
HMDB0015219,COc1cc(NC(C)CCC[NH3+])c2ncccc2c1
HMDB0015220,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)OCC(=O)c3ccccc3)CC21
HMDB0015229,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
HMDB0015245,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
HMDB0015249,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
HMDB0015252,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
HMDB0015257,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
HMDB0015260,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
HMDB0015264,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
HMDB0015267,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12
HMDB0015269,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
HMDB0015271,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C([NH3+])c3ccc(O)cc3)C2SC1
HMDB0015273,C[NH+](C)CCC=C1c2ccccc2COc2ccccc21
HMDB0015279,Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O
HMDB0015280,CCc1nn(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
HMDB0015288,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
HMDB0015297,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
HMDB0015308,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC([NH3+])C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O
HMDB0015313,CCC[NH2+]CC(O)COc1ccccc1C(=O)CCc1ccccc1
HMDB0015315,O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
HMDB0015317,CCC[NH+]1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
HMDB0015319,Cc1cc(C2CCCCC2)n(O)c(=O)c1
HMDB0015322,CC[NH2+]C(C)Cc1cccc(C(F)(F)F)c1
HMDB0015326,O=C(NCC1CCCC[NH2+]1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
HMDB0015338,O=C(O)CCCCON=C(c1cccnc1)c1cccc(C(F)(F)F)c1
HMDB0015341,CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCCC2=O
HMDB0015350,O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
HMDB0015359,COc1ccc(C(=O)Nc2ccccc2CCC2CCCC[NH+]2C)cc1
HMDB0015361,OC(CCC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1
HMDB0015377,Cc1cc(C(=O)NNCc2ccccc2)no1
HMDB0015382,O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1
HMDB0015384,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[NH+](CCO)CC2)n1
HMDB0015390,[NH3+]C(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
HMDB0015396,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
HMDB0015398,c1cnc2cc3c(cc2n1)C1C[NH2+]CC3C1
HMDB0015406,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1
HMDB0015409,COc1ccc(CC[NH2+]CC(O)COc2cccc(C)c2)cc1OC
HMDB0015412,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
HMDB0015433,CCOC(=O)C(CCc1ccccc1)[NH2+]C1CCCN2CCCC(C(=O)O)N2C1=O
HMDB0015438,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CC2(CC1C(=O)O)SCCS2
HMDB0015464,COC(=O)C1C(O)CCC2C[NH+]3CCc4c([nH]c5ccccc45)C3CC21
HMDB0015465,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
HMDB0015471,O=C(Oc1ccccc1C(=O)O)c1ccccc1O
HMDB0015485,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1
HMDB0015491,O=[N+]([O-])c1ccc(O)c2ncccc12
HMDB0015494,C=CC[NH+]1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC
HMDB0015497,COc1ccc(C(=O)c2ccccc2)c(O)c1
HMDB0015505,CCC1(c2ccccc2)CCC(=O)NC1=O
HMDB0015506,Nc1ccc(N=Nc2ccccc2)c(N)n1
HMDB0015511,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
HMDB0015521,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
HMDB0015522,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
HMDB0015534,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
HMDB0015538,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
HMDB0015542,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1(C)C
HMDB0015547,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
HMDB0015557,C[NH+](C)CCC(c1ccccc1)c1ccccn1
HMDB0015558,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCC[NH+]1CCC(CCO)CC1)c1ccccc1S2
HMDB0015573,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
HMDB0015575,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
HMDB0015586,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1
HMDB0015594,OC(C[NH2+]CC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
HMDB0015602,CCN(CC)C(=O)C1(c2ccccc2)CC1C[NH3+]
HMDB0015608,CCc1cc2c(cc1CC)CC([NH2+]CC(O)c1ccc(O)c3[nH]c(=O)ccc13)C2
HMDB0015614,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
HMDB0015631,CC1C[NH+](CC(Cc2ccccc2)C(=O)NCC(=O)O)CCC1(C)c1cccc(O)c1
HMDB0015636,COc1ccc2cccc(CCNC(C)=O)c2c1
HMDB0015637,N#Cc1ccc2[nH]cc(CCCC[NH+]3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1
HMDB0015667,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
HMDB0015678,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
HMDB0015679,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
HMDB0015684,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
HMDB0015688,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C
HMDB0015696,Cc1cc2c(OCC(C[NH2+]C(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
HMDB0015698,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CC[NH+](CC2CC=CCC2)CC1
HMDB0015699,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
HMDB0015704,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1
HMDB0028694,CC([NH3+])C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0028699,CC([NH3+])C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0028738,NC(=O)CC([NH3+])C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0028742,NC(=O)CC([NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0028743,NC(=O)CC([NH3+])C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0028764,[NH3+]C(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0028765,[NH3+]C(CC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0028804,N=C(O)CCC([NH3+])C(O)=NC(Cc1ccccc1)C(=O)O
HMDB0028808,NC(=O)CCC([NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0028830,[NH3+]C(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0028852,[NH3+]CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0028874,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CC(O)C[NH2+]1
HMDB0028875,O=C(O)C(Cc1ccc(O)cc1)NC(=O)C1CC(O)C[NH2+]1
HMDB0028892,[NH3+]C(Cc1c[nH]c[nH+]1)C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0028897,[NH3+]C(Cc1c[nH]c[nH+]1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0028914,CCC(C)C([NH3+])C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0028988,CC(NC(=O)C([NH3+])Cc1ccccc1)C(=O)O
HMDB0028990,NC(=O)CC(NC(=O)C([NH3+])Cc1ccccc1)C(=O)O
HMDB0028991,[NH3+]C(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O
HMDB0028993,NC(=O)CCC(NC(=O)C([NH3+])Cc1ccccc1)C(=O)O
HMDB0028994,[NH3+]C(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)O
HMDB0028997,[NH3+]C(Cc1ccccc1)C(=O)NC(Cc1c[nH+]c[nH]1)C(=O)O
HMDB0028998,CCC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)O
HMDB0029005,CC(O)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)O
HMDB0029006,[NH3+]C(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029007,[NH3+]C(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0029009,[NH3+]C(CCC(=O)NC(=O)C([NH3+])Cc1ccccc1)C(=O)O
HMDB0029028,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCC[NH2+]1
HMDB0029029,O=C(O)C(Cc1ccc(O)cc1)NC(=O)C1CCC[NH2+]1
HMDB0029050,[NH3+]C(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029076,CC(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029078,NC(=O)CC(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029079,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)O)C(=O)O
HMDB0029080,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(CS)C(=O)O
HMDB0029081,NC(=O)CCC(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029082,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(CCC(=O)O)C(=O)O
HMDB0029083,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O
HMDB0029084,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)N1CC(O)CC1C(=O)O
HMDB0029085,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH+]c[nH]1)C(=O)O
HMDB0029086,CCC(C)C(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029087,CC(C)CC(N=C(O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029088,[NH3+]CCCCC(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029090,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0029091,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)N1CCCC1C(=O)O
HMDB0029092,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(CO)C(=O)O
HMDB0029093,CC(O)C(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029094,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029095,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0029096,CC(C)C(NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029097,[NH3+]C(CCC(=O)NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029098,CC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)O
HMDB0029103,NC(=O)CCC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)O
HMDB0029104,[NH3+]C(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O
HMDB0029106,[NH3+]C(Cc1ccc(O)cc1)C(=O)N1CC(O)CC1C(=O)O
HMDB0029112,[NH3+]C(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0029116,[NH3+]C(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029117,[NH3+]C(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0029119,[NH3+]C(CCC(=O)NC(=O)C([NH3+])Cc1ccc(O)cc1)C(=O)O
HMDB0029134,CC(C)C([NH3+])C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0029138,CC(C)C([NH3+])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029156,[NH3+]C(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0029160,[NH3+]C(CCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O
HMDB0029185,O=C1CCC(Cc2ccc(O)c(O)c2)O1
HMDB0029191,O=C1CCC(Cc2ccc(O)c(OS(=O)(=O)[O-])c2)O1
HMDB0029202,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OS(=O)(=O)[O-]
HMDB0029218,O=c1oc2cc(O)ccc2c2cc(O)c(O)cc12
HMDB0029219,O=c1oc2c(O)c(O)ccc2c2cc(O)c(O)cc12
HMDB0029249,Oc1cc(O)c2ccc(-c3ccc(O)c(O)c3)[o+]c2c1
HMDB0029250,COc1cc(-c2[o+]c3cc(O)cc4c3c(c2O)C=C(c2ccc(O)cc2)O4)cc(OC)c1O
HMDB0029251,COc1cc(-c2[o+]c3cc(O)cc4c3c(c2O)C=C(c2ccc(O)c(O)c2)O4)cc(OC)c1O
HMDB0029253,O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(O)cc1O
HMDB0029284,O=C(C=Cc1ccc(O)c(O)c1)Nc1ccccc1C(=O)O
HMDB0029287,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1O
HMDB0029288,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC2(O)CC1OC2=O
HMDB0029289,COc1cc(C=CC(=O)OC2CC3(O)CC(OC3=O)C2O)ccc1O
HMDB0029290,COc1cc(C=CC(=O)OC2C(O)CC3(O)CC2OC3=O)ccc1O
HMDB0029291,O=C(C=Cc1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1OC(=O)C=Cc1ccc(O)c(O)c1
HMDB0029292,O=C(C=Cc1ccc(O)cc1)OC1CC2(O)CC(OC2=O)C1O
HMDB0029293,O=C(C=Cc1ccc(O)cc1)OC1C(O)CC2(O)CC1OC2=O
HMDB0029295,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1ccc(O)cc1)C(=O)O
HMDB0029296,O=C(C=Cc1ccc(O)cc1)NC(Cc1ccc(O)c(O)c1)C(=O)O
HMDB0029303,COc1cc(-c2c(O)c(O)cc3c2COCC3)ccc1O
HMDB0029304,CC=C1C(O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1
HMDB0029307,COc1cc(O)ccc1-c1coc2cc(O)cc(OC)c2c1=O
HMDB0029318,O=C(O)CC(OC(=O)C=Cc1ccc(O)c(O)c1)C(=O)O
HMDB0029322,COc1cc(O)c2c(=O)c3ccccc3n(C)c2c1
HMDB0029346,CC(C)=CCCC(C)=CCOC1OC(CO)C(O)C(O)C1O
HMDB0029355,O=C(O)CC(NC(=O)Cc1ccccc1)C(=O)O
HMDB0029356,COc1cc(C=CC(O)=NCC(O)=NC(Cc2ccccc2)C(=O)O)ccc1O
HMDB0029365,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O
HMDB0029366,OC(=NCCc1ccc(O)cc1)c1ccccc1
HMDB0029367,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
HMDB0029374,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCC1
HMDB0029377,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1
HMDB0029386,O=C(O)C1=CC(=CC=[N+]2CCCC2C(=O)[O-])CC(C(=O)O)N1
HMDB0029399,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1
HMDB0029401,CC1Cc2ccc(C(O)=NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1
HMDB0029457,O=c1ccc2cc3ccoc3c(O)c2o1
HMDB0029460,O=C(O)C(=C1OC(=O)C(c2ccc(O)c(O)c2)=C1O)c1ccc(O)cc1
HMDB0029462,O=C(C=Cc1ccc(O)cc1O)c1ccc(O)cc1
HMDB0029463,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12
HMDB0029464,CCC1OC2OC(C=CC=CC=Cc3oc(=O)cc(OC)c3C)C(O)C2(C)C1(C)O
HMDB0029488,C=C1CCC2C(C)(C)C(O)CCC2(C)C1COc1ccc2ccc(=O)oc2c1
HMDB0029489,C=C1CCC(O)C(C)(C)C1CCC(C)=CCOc1ccc2ccc(=O)oc2c1
HMDB0029490,CC(=CCOc1ccc2ccc(=O)oc2c1)CCC1C2(C)CCC(O2)C1(C)C
HMDB0029492,COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1O
HMDB0029495,Cc1ccc2c(C)c(C)c(=O)oc2c1
HMDB0029504,COC1=CC(=O)OC(CCc2ccccc2)C1
HMDB0029508,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)cc(O)cc1C2=O
HMDB0029511,CC(C)=CCc1c(O)cc2oc3cc(O)c(O)c(CCC(C)(C)O)c3c(=O)c2c1O
HMDB0029518,CC(=O)c1ccc2oc(=O)cc(C)c2c1O
HMDB0029519,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21
HMDB0029520,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21
HMDB0029521,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12
HMDB0029522,COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O
HMDB0029524,COc1cc(CCC(O)CC(=O)CCc2ccccc2)ccc1O
HMDB0029525,COc1cc(CCC(CC(=O)CCc2ccccc2)OC)ccc1O
HMDB0029528,CC(=O)OCC1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O
HMDB0029530,CC1(C)C=Cc2c(O)ccc(C3=Cc4ccc(O)cc4OC3)c2O1
HMDB0029535,O=C1OC(=Cc2ccc(O)cc2)C(=O)C(c2ccc(O)cc2)=C1O
HMDB0029539,COc1cc(O)ccc1CC=Cc1ccc(O)cc1
HMDB0029541,O=C(OCC1(O)C(O)C=CC(OC(=O)c2ccccc2)C1O)c1ccccc1
HMDB0029566,C=C(C)C1CCC(COC(=O)C=Cc2ccc(O)c(O)c2)CC1
HMDB0029575,COC1=CC(=O)OC(CCc2ccccc2)C1O
HMDB0029584,COc1ccc2c(c1)oc(=O)c1c3ccc(O)cc3oc21
HMDB0029631,O=C(C=Cc1ccc(O)cc1)c1c(O)cc(O)cc1O
HMDB0029668,CC(=O)C1=CC2(C)C(CCC(O)C2C)C1
HMDB0029681,O=C(C=Cc1ccc(O)cc1)OC1CC(O)(C(=O)O)CC(O)C1O
HMDB0029687,COc1ccc2ccc3ccc(OC)c(O)c3c2c1
HMDB0029688,CCOc1ccc2ccccc2c1
HMDB0029700,O=C(OCC=Cc1ccccc1)c1ccccc1
HMDB0029708,Cc1cc(C)c2c(n1)CCCC2
HMDB0029711,O=C1C(=Cc2ccc(O)c(O)c2)Oc2c1ccc(O)c2O
HMDB0029738,COC(=O)Cc1c[nH]c2ccccc12
HMDB0029739,NC(=O)Cc1c[nH]c2ccccc12
HMDB0029746,Cc1c(N)nc(C)c2c1[nH]c1ccccc12
HMDB0029752,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
HMDB0029774,COCC(=O)c1cc2c(cc1O)OC(C)(C)C=C2
HMDB0029783,O=C(O)CC(O)C(OC(=O)C=Cc1ccc(O)cc1)C(=O)O
HMDB0029789,CC1(C)C=Cc2c(O)ccc(-c3cc4ccc(O)cc4o3)c2O1
HMDB0029818,O=C(OCc1ccccc1)c1ccccc1O
HMDB0029821,Cc1cc(C(C)C)c(O)cc1C(C)C
HMDB0029822,Cc1cc(C(C)C)cc(O)c1C(C)C
HMDB0029823,Cc1cc(O)c(C(C)C)cc1C(C)C
HMDB0029824,Cc1c(C(C)C)ccc(O)c1C(C)C
HMDB0029826,CC(=O)c1cc2c(cc(O)c3c(=O)c4ccccc4n(C)c32)o1
HMDB0029830,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0029834,CC1=NCCc2c1[nH]c1ccccc21
HMDB0029836,C[NH+]1CCc2c([nH]c3ccccc23)C1
HMDB0029837,CC(=O)N(C)CCc1c[nH]c2ccccc12
HMDB0029849,C=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C(O)C2O)C1
HMDB0029866,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O
HMDB0029868,COc1c(O)cc2oc3cc4c(c(O)c3c(=O)c2c1CC=C(C)C)CC(O)C(C)(C)O4
HMDB0029869,CC(=O)OCC(Cc1ccc2c(c1)OCO2)C(CO)Cc1ccc2c(c1)OCO2
HMDB0029870,COc1ccc(C2COc3cc(O)ccc3C2=O)cc1O
HMDB0029905,COc1cc(O)c2c(=O)c3c(oc2c1)-c1c(O)c(CC=C(C)C)c(O)c2c1C(C3)C(C)(C)O2
HMDB0029972,COc1cc2c(c(O)c1CC(OC(C)=O)C(C)(C)O)C(=O)OC(C)C2
HMDB0029981,COc1c(O)cc2oc3cc(O)c4c(c3c(=O)c2c1CC=C(C)C)OC(C)(C)CC4
HMDB0029999,COc1cc(O)c2c3c1OC(C)(C)C3Cc1c-2oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3
HMDB0030020,CC1=C(C)C(=O)OC(C(C)C2CCC3C4C5OC5C5(O)CC=CC(=O)C5(C)C4CCC23C)C1
